suite,seed,changed_class,magnitude,class,is_changed,residual,accessible_support,residual_auc,detected_changed_class
residual_diagnostics,8,flat,0.1,button,0,0.046138382421692437,23,1.0,1
residual_diagnostics,8,flat,0.1,flat,1,0.14174603174603173,30,1.0,1
residual_diagnostics,8,flat,0.2,handle,0,0.07581422464049747,31,1.0,1
residual_diagnostics,8,flat,0.2,slot,0,0.012152641878669268,35,1.0,1
residual_diagnostics,8,flat,0.2,button,0,0.046138382421692437,23,1.0,1
residual_diagnostics,8,flat,0.2,flat,1,0.17507936507936506,30,1.0,1
residual_diagnostics,8,flat,0.35,handle,0,0.07581422464049747,31,1.0,1
residual_diagnostics,8,flat,0.35,slot,0,0.012152641878669268,35,1.0,1
residual_diagnostics,8,flat,0.35,button,0,0.046138382421692437,23,1.0,1
residual_diagnostics,8,flat,0.35,flat,1,0.17507936507936506,30,1.0,1
residual_diagnostics,8,flat,0.55,handle,0,0.07581422464049747,31,1.0,1
residual_diagnostics,8,flat,0.55,slot,0,0.012152641878669268,35,1.0,1
residual_diagnostics,8,flat,0.55,button,0,0.046138382421692437,23,1.0,1
residual_diagnostics,8,flat,0.55,flat,1,0.17507936507936506,30,1.0,1
residual_diagnostics,9,handle,0.0,handle,0,0.07716442788508693,31,,0
residual_diagnostics,9,handle,0.0,slot,0,0.031406888996733495,34,,0
residual_diagnostics,9,handle,0.0,button,0,0.0006429740472294609,26,,0
residual_diagnostics,9,handle,0.0,flat,0,0.12316826055798553,24,,0
residual_diagnostics,9,handle,0.1,handle,1,0.14864202372781632,31,1.0,1
residual_diagnostics,9,handle,0.1,slot,0,0.031406888996733495,34,1.0,1
residual_diagnostics,9,handle,0.1,button,0,0.0006429740472294609,26,1.0,1
residual_diagnostics,9,handle,0.1,flat,0,0.12316826055798553,24,1.0,1
residual_diagnostics,9,handle,0.2,handle,1,0.34219041082459056,31,1.0,1
residual_diagnostics,9,handle,0.2,slot,0,0.031406888996733495,34,1.0,1
residual_diagnostics,9,handle,0.2,button,0,0.0006429740472294609,26,1.0,1
residual_diagnostics,9,handle,0.2,flat,0,0.12316826055798553,24,1.0,1
residual_diagnostics,9,handle,0.35,handle,1,0.5357387979213647,31,1.0,1
residual_diagnostics,9,handle,0.35,slot,0,0.031406888996733495,34,1.0,1
residual_diagnostics,9,handle,0.35,button,0,0.0006429740472294609,26,1.0,1
residual_diagnostics,9,handle,0.35,flat,0,0.12316826055798553,24,1.0,1
residual_diagnostics,9,handle,0.55,handle,1,0.7292871850181389,31,1.0,1
residual_diagnostics,9,handle,0.55,slot,0,0.031406888996733495,34,1.0,1
residual_diagnostics,9,handle,0.55,button,0,0.0006429740472294609,26,1.0,1
residual_diagnostics,9,handle,0.55,flat,0,0.12316826055798553,24,1.0,1
residual_diagnostics,9,slot,0.0,handle,0,0.015577507598784068,32,,0
residual_diagnostics,9,slot,0.0,slot,0,0.27090268731606115,28,,0
residual_diagnostics,9,slot,0.0,button,0,0.11954933364507825,32,,0
residual_diagnostics,9,slot,0.0,flat,0,0.059442770361907094,34,,0
residual_diagnostics,9,slot,0.1,handle,0,0.015577507598784068,32,1.0,1
residual_diagnostics,9,slot,0.1,slot,1,0.23518840160177545,28,1.0,1
residual_diagnostics,9,slot,0.1,button,0,0.11954933364507825,32,1.0,1
residual_diagnostics,9,slot,0.1,flat,0,0.059442770361907094,34,1.0,1
residual_diagnostics,9,slot,0.2,handle,0,0.015577507598784068,32,1.0,1
residual_diagnostics,9,slot,0.2,slot,1,0.16375983017320406,28,1.0,1
residual_diagnostics,9,slot,0.2,button,0,0.11954933364507825,32,1.0,1
residual_diagnostics,9,slot,0.2,flat,0,0.059442770361907094,34,1.0,1
residual_diagnostics,9,slot,0.35,handle,0,0.015577507598784068,32,0.6666666666666666,0
residual_diagnostics,9,slot,0.35,slot,1,0.08624016982679594,28,0.6666666666666666,0
residual_diagnostics,9,slot,0.35,button,0,0.11954933364507825,32,0.6666666666666666,0
residual_diagnostics,9,slot,0.35,flat,0,0.059442770361907094,34,0.6666666666666666,0
residual_diagnostics,9,slot,0.55,handle,0,0.015577507598784068,32,1.0,1
residual_diagnostics,9,slot,0.55,slot,1,0.37195445554108164,28,1.0,1
residual_diagnostics,9,slot,0.55,button,0,0.11954933364507825,32,1.0,1
residual_diagnostics,9,slot,0.55,flat,0,0.059442770361907094,34,1.0,1
residual_diagnostics,9,button,0.0,handle,0,0.037636331128195866,34,,0
residual_diagnostics,9,button,0.0,slot,0,0.18648710290047676,22,,0
residual_diagnostics,9,button,0.0,button,0,0.10599414461579126,23,,0
residual_diagnostics,9,button,0.0,flat,0,0.09839348578321075,37,,0
residual_diagnostics,9,button,0.1,handle,0,0.037636331128195866,34,0.0,0
residual_diagnostics,9,button,0.1,slot,0,0.18648710290047676,22,0.0,0
residual_diagnostics,9,button,0.1,button,1,0.0244406379929043,23,0.0,0
residual_diagnostics,9,button,0.1,flat,0,0.09839348578321075,37,0.0,0
residual_diagnostics,9,button,0.2,handle,0,0.037636331128195866,34,1.0,1
residual_diagnostics,9,button,0.2,slot,0,0.18648710290047676,22,1.0,1
residual_diagnostics,9,button,0.2,button,1,0.28531020321029565,23,1.0,1
residual_diagnostics,9,button,0.2,flat,0,0.09839348578321075,37,1.0,1
residual_diagnostics,9,button,0.35,handle,0,0.037636331128195866,34,1.0,1
residual_diagnostics,9,button,0.35,slot,0,0.18648710290047676,22,1.0,1
residual_diagnostics,9,button,0.35,button,1,0.4157449858189913,23,1.0,1
residual_diagnostics,9,button,0.35,flat,0,0.09839348578321075,37,1.0,1
residual_diagnostics,9,button,0.55,handle,0,0.037636331128195866,34,1.0,1
residual_diagnostics,9,button,0.55,slot,0,0.18648710290047676,22,1.0,1
residual_diagnostics,9,button,0.55,button,1,0.6331362901668174,23,1.0,1
residual_diagnostics,9,button,0.55,flat,0,0.09839348578321075,37,1.0,1
residual_diagnostics,9,flat,0.0,handle,0,0.02370820668693019,35,,0
residual_diagnostics,9,flat,0.0,slot,0,0.10820427461764848,36,,0
residual_diagnostics,9,flat,0.0,button,0,0.08183955524381059,18,,0
residual_diagnostics,9,flat,0.0,flat,0,0.06364445103417601,14,,0
residual_diagnostics,9,flat,0.1,handle,0,0.02370820668693019,35,1.0,1
residual_diagnostics,9,flat,0.1,slot,0,0.10820427461764848,36,1.0,1
residual_diagnostics,9,flat,0.1,button,0,0.08183955524381059,18,1.0,1
residual_diagnostics,9,flat,0.1,flat,1,0.20650159389131886,14,1.0,1
residual_diagnostics,9,flat,0.2,handle,0,0.02370820668693019,35,1.0,1
residual_diagnostics,9,flat,0.2,slot,0,0.10820427461764848,36,1.0,1
residual_diagnostics,9,flat,0.2,button,0,0.08183955524381059,18,1.0,1
residual_diagnostics,9,flat,0.2,flat,1,0.20650159389131886,14,1.0,1
residual_diagnostics,9,flat,0.35,handle,0,0.02370820668693019,35,1.0,1
residual_diagnostics,9,flat,0.35,slot,0,0.10820427461764848,36,1.0,1
residual_diagnostics,9,flat,0.35,button,0,0.08183955524381059,18,1.0,1
residual_diagnostics,9,flat,0.35,flat,1,0.20650159389131886,14,1.0,1
residual_diagnostics,9,flat,0.55,handle,0,0.02370820668693019,35,1.0,1
residual_diagnostics,9,flat,0.55,slot,0,0.10820427461764848,36,1.0,1
residual_diagnostics,9,flat,0.55,button,0,0.08183955524381059,18,1.0,1
residual_diagnostics,9,flat,0.55,flat,1,0.20650159389131886,14,1.0,1
residual_diagnostics,10,handle,0.0,handle,0,0.11438457412712733,30,,0
residual_diagnostics,10,handle,0.0,slot,0,0.008520486884964873,38,,0
residual_diagnostics,10,handle,0.0,button,0,0.18804162367397037,21,,0
residual_diagnostics,10,handle,0.0,flat,0,0.03652014926304492,36,,0
residual_diagnostics,10,handle,0.1,handle,1,0.04771790746046067,30,0.6666666666666666,0
residual_diagnostics,10,handle,0.1,slot,0,0.008520486884964873,38,0.6666666666666666,0
residual_diagnostics,10,handle,0.1,button,0,0.18804162367397037,21,0.6666666666666666,0
residual_diagnostics,10,handle,0.1,flat,0,0.03652014926304492,36,0.6666666666666666,0
residual_diagnostics,10,handle,0.2,handle,1,0.01894875920620598,30,0.3333333333333333,0
residual_diagnostics,10,handle,0.2,slot,0,0.008520486884964873,38,0.3333333333333333,0
residual_diagnostics,10,handle,0.2,button,0,0.18804162367397037,21,0.3333333333333333,0
residual_diagnostics,10,handle,0.2,flat,0,0.03652014926304492,36,0.3333333333333333,0
residual_diagnostics,10,handle,0.35,handle,1,0.11894875920620607,30,0.6666666666666666,0
residual_diagnostics,10,handle,0.35,slot,0,0.008520486884964873,38,0.6666666666666666,0
residual_diagnostics,10,handle,0.35,button,0,0.18804162367397037,21,0.6666666666666666,0
residual_diagnostics,10,handle,0.35,flat,0,0.03652014926304492,36,0.6666666666666666,0
residual_diagnostics,10,handle,0.55,handle,1,0.418948759206206,30,1.0,1
residual_diagnostics,10,handle,0.55,slot,0,0.008520486884964873,38,1.0,1
residual_diagnostics,10,handle,0.55,button,0,0.18804162367397037,21,1.0,1
residual_diagnostics,10,handle,0.55,flat,0,0.03652014926304492,36,1.0,1
residual_diagnostics,10,slot,0.0,handle,0,0.07364383338638658,27,,0
residual_diagnostics,10,slot,0.0,slot,0,0.01981959408669509,26,,0
residual_diagnostics,10,slot,0.0,button,0,0.029778318351841526,34,,0
residual_diagnostics,10,slot,0.0,flat,0,0.042075704818600485,35,,0
residual_diagnostics,10,slot,0.1,handle,0,0.07364383338638658,27,1.0,1
residual_diagnostics,10,slot,0.1,slot,1,0.09674267100977196,26,1.0,1
residual_diagnostics,10,slot,0.1,button,0,0.029778318351841526,34,1.0,1
residual_diagnostics,10,slot,0.1,flat,0,0.042075704818600485,35,1.0,1
residual_diagnostics,10,slot,0.2,handle,0,0.07364383338638658,27,1.0,1
residual_diagnostics,10,slot,0.2,slot,1,0.1736657479328489,26,1.0,1
residual_diagnostics,10,slot,0.2,button,0,0.029778318351841526,34,1.0,1
residual_diagnostics,10,slot,0.2,flat,0,0.042075704818600485,35,1.0,1
residual_diagnostics,10,slot,0.35,handle,0,0.07364383338638658,27,1.0,1
residual_diagnostics,10,slot,0.35,slot,1,0.32751190177900275,26,1.0,1
residual_diagnostics,10,slot,0.35,button,0,0.029778318351841526,34,1.0,1
residual_diagnostics,10,slot,0.35,flat,0,0.042075704818600485,35,1.0,1
residual_diagnostics,10,slot,0.55,handle,0,0.07364383338638658,27,1.0,1
residual_diagnostics,10,slot,0.55,slot,1,0.5582811325482335,26,1.0,1
residual_diagnostics,10,slot,0.55,button,0,0.029778318351841526,34,1.0,1
residual_diagnostics,10,slot,0.55,flat,0,0.042075704818600485,35,1.0,1
residual_diagnostics,10,button,0.0,handle,0,0.03746727772472458,27,,0
residual_diagnostics,10,button,0.0,slot,0,0.02394698416264185,29,,0
residual_diagnostics,10,button,0.0,button,0,0.037066601434254665,33,,0
residual_diagnostics,10,button,0.0,flat,0,0.04681318407028842,36,,0
residual_diagnostics,10,button,0.1,handle,0,0.03746727772472458,27,1.0,1
residual_diagnostics,10,button,0.1,slot,0,0.02394698416264185,29,1.0,1
residual_diagnostics,10,button,0.1,button,1,0.21888478325243654,33,1.0,1
residual_diagnostics,10,button,0.1,flat,0,0.04681318407028842,36,1.0,1
residual_diagnostics,10,button,0.2,handle,0,0.03746727772472458,27,1.0,1
residual_diagnostics,10,button,0.2,slot,0,0.02394698416264185,29,1.0,1
residual_diagnostics,10,button,0.2,button,1,0.21888478325243654,33,1.0,1
residual_diagnostics,10,button,0.2,flat,0,0.04681318407028842,36,1.0,1
residual_diagnostics,10,button,0.35,handle,0,0.03746727772472458,27,1.0,1
residual_diagnostics,10,button,0.35,slot,0,0.02394698416264185,29,1.0,1
residual_diagnostics,10,button,0.35,button,1,0.4007029650706183,33,1.0,1
residual_diagnostics,10,button,0.35,flat,0,0.04681318407028842,36,1.0,1
residual_diagnostics,10,button,0.55,handle,0,0.03746727772472458,27,1.0,1
residual_diagnostics,10,button,0.55,slot,0,0.02394698416264185,29,1.0,1
residual_diagnostics,10,button,0.55,button,1,0.5825211468888001,33,1.0,1
residual_diagnostics,10,button,0.55,flat,0,0.04681318407028842,36,1.0,1
residual_diagnostics,10,flat,0.0,handle,0,0.02271790746046065,32,,0
residual_diagnostics,10,flat,0.0,slot,0,0.14611447184737092,35,,0
residual_diagnostics,10,flat,0.0,button,0,0.12454956018190688,27,,0
residual_diagnostics,10,flat,0.0,flat,0,0.010865471651987757,34,,0
residual_diagnostics,10,flat,0.1,handle,0,0.02271790746046065,32,0.3333333333333333,0
residual_diagnostics,10,flat,0.1,slot,0,0.14611447184737092,35,0.3333333333333333,0
residual_diagnostics,10,flat,0.1,button,0,0.12454956018190688,27,0.3333333333333333,0
residual_diagnostics,10,flat,0.1,flat,1,0.06968900106375246,34,0.3333333333333333,0
residual_diagnostics,10,flat,0.2,handle,0,0.02271790746046065,32,0.3333333333333333,0
residual_diagnostics,10,flat,0.2,slot,0,0.14611447184737092,35,0.3333333333333333,0
residual_diagnostics,10,flat,0.2,button,0,0.12454956018190688,27,0.3333333333333333,0
residual_diagnostics,10,flat,0.2,flat,1,0.09910076576963482,34,0.3333333333333333,0
residual_diagnostics,10,flat,0.35,handle,0,0.02271790746046065,32,0.3333333333333333,0
residual_diagnostics,10,flat,0.35,slot,0,0.14611447184737092,35,0.3333333333333333,0
residual_diagnostics,10,flat,0.35,button,0,0.12454956018190688,27,0.3333333333333333,0
residual_diagnostics,10,flat,0.35,flat,1,0.09910076576963482,34,0.3333333333333333,0
residual_diagnostics,10,flat,0.55,handle,0,0.02271790746046065,32,0.3333333333333333,0
residual_diagnostics,10,flat,0.55,slot,0,0.14611447184737092,35,0.3333333333333333,0
residual_diagnostics,10,flat,0.55,button,0,0.12454956018190688,27,0.3333333333333333,0
residual_diagnostics,10,flat,0.55,flat,1,0.09910076576963482,34,0.3333333333333333,0
residual_diagnostics,11,handle,0.0,handle,0,0.08262268763991987,23,,0
residual_diagnostics,11,handle,0.0,slot,0,0.14524680603948903,50,,0
residual_diagnostics,11,handle,0.0,button,0,0.07773370584876416,26,,0
residual_diagnostics,11,handle,0.0,flat,0,0.025992608071860768,34,,0
residual_diagnostics,11,handle,0.1,handle,1,0.004333834099210621,23,0.0,0
residual_diagnostics,11,handle,0.1,slot,0,0.14524680603948903,50,0.0,0
residual_diagnostics,11,handle,0.1,button,0,0.07773370584876416,26,0.0,0
residual_diagnostics,11,handle,0.1,flat,0,0.025992608071860768,34,0.0,0
residual_diagnostics,11,handle,0.2,handle,1,0.04781209496877581,23,0.3333333333333333,0
residual_diagnostics,11,handle,0.2,slot,0,0.14524680603948903,50,0.3333333333333333,0
residual_diagnostics,11,handle,0.2,button,0,0.07773370584876416,26,0.3333333333333333,0
residual_diagnostics,11,handle,0.2,flat,0,0.025992608071860768,34,0.3333333333333333,0
residual_diagnostics,11,handle,0.35,handle,1,0.22172513844703667,23,1.0,1
residual_diagnostics,11,handle,0.35,slot,0,0.14524680603948903,50,1.0,1
residual_diagnostics,11,handle,0.35,button,0,0.07773370584876416,26,1.0,1
residual_diagnostics,11,handle,0.35,flat,0,0.025992608071860768,34,1.0,1
residual_diagnostics,11,handle,0.55,handle,1,0.5260729645339932,23,1.0,1
residual_diagnostics,11,handle,0.55,slot,0,0.14524680603948903,50,1.0,1
residual_diagnostics,11,handle,0.55,button,0,0.07773370584876416,26,1.0,1
residual_diagnostics,11,handle,0.55,flat,0,0.025992608071860768,34,1.0,1
residual_diagnostics,11,slot,0.0,handle,0,0.029326754961097934,31,,0
residual_diagnostics,11,slot,0.0,slot,0,0.010047311607569887,34,,0
residual_diagnostics,11,slot,0.0,button,0,0.019702191587133266,30,,0
residual_diagnostics,11,slot,0.0,flat,0,0.05275502001163068,31,,0
residual_diagnostics,11,slot,0.1,handle,0,0.029326754961097934,31,1.0,1
residual_diagnostics,11,slot,0.1,slot,1,0.07818798251007719,34,1.0,1
residual_diagnostics,11,slot,0.1,button,0,0.019702191587133266,30,1.0,1
residual_diagnostics,11,slot,0.1,flat,0,0.05275502001163068,31,1.0,1
residual_diagnostics,11,slot,0.2,handle,0,0.029326754961097934,31,1.0,1
residual_diagnostics,11,slot,0.2,slot,1,0.16642327662772427,34,1.0,1
residual_diagnostics,11,slot,0.2,button,0,0.019702191587133266,30,1.0,1
residual_diagnostics,11,slot,0.2,flat,0,0.05275502001163068,31,1.0,1
residual_diagnostics,11,slot,0.35,handle,0,0.029326754961097934,31,1.0,1
residual_diagnostics,11,slot,0.35,slot,1,0.3428938648630184,34,1.0,1
residual_diagnostics,11,slot,0.35,button,0,0.019702191587133266,30,1.0,1
residual_diagnostics,11,slot,0.35,flat,0,0.05275502001163068,31,1.0,1
residual_diagnostics,11,slot,0.55,handle,0,0.029326754961097934,31,1.0,1
residual_diagnostics,11,slot,0.55,slot,1,0.6370115119218419,34,1.0,1
residual_diagnostics,11,slot,0.55,button,0,0.019702191587133266,30,1.0,1
residual_diagnostics,11,slot,0.55,flat,0,0.05275502001163068,31,1.0,1
residual_diagnostics,11,button,0.0,handle,0,0.05571723330869671,22,,0
residual_diagnostics,11,button,0.0,slot,0,0.015569386684650244,31,,0
residual_diagnostics,11,button,0.0,button,0,0.06918669730175564,36,,0
residual_diagnostics,11,button,0.0,flat,0,0.02049695549550165,31,,0
residual_diagnostics,11,button,0.1,handle,0,0.05571723330869671,22,1.0,1
residual_diagnostics,11,button,0.1,slot,0,0.015569386684650244,31,1.0,1
residual_diagnostics,11,button,0.1,button,1,0.09696447507953343,36,1.0,1
residual_diagnostics,11,button,0.1,flat,0,0.02049695549550165,31,1.0,1
residual_diagnostics,11,button,0.2,handle,0,0.05571723330869671,22,1.0,1
residual_diagnostics,11,button,0.2,slot,0,0.015569386684650244,31,1.0,1
residual_diagnostics,11,button,0.2,button,1,0.26363114174620006,36,1.0,1
residual_diagnostics,11,button,0.2,flat,0,0.02049695549550165,31,1.0,1
residual_diagnostics,11,button,0.35,handle,0,0.05571723330869671,22,1.0,1
residual_diagnostics,11,button,0.35,slot,0,0.015569386684650244,31,1.0,1
residual_diagnostics,11,button,0.35,button,1,0.5414089195239778,36,1.0,1
residual_diagnostics,11,button,0.35,flat,0,0.02049695549550165,31,1.0,1
residual_diagnostics,11,button,0.55,handle,0,0.05571723330869671,22,1.0,1
residual_diagnostics,11,button,0.55,slot,0,0.015569386684650244,31,1.0,1
residual_diagnostics,11,button,0.55,button,1,0.7358533639684224,36,1.0,1
residual_diagnostics,11,button,0.55,flat,0,0.02049695549550165,31,1.0,1
residual_diagnostics,11,flat,0.0,handle,0,0.022652672647416106,29,,0
residual_diagnostics,11,flat,0.0,slot,0,0.10024680603948899,32,,0
residual_diagnostics,11,flat,0.0,button,0,0.04192441380935541,27,,0
residual_diagnostics,11,flat,0.0,flat,0,0.030194288744129688,28,,0
residual_diagnostics,11,flat,0.1,handle,0,0.022652672647416106,29,1.0,1
residual_diagnostics,11,flat,0.1,slot,0,0.10024680603948899,32,1.0,1
residual_diagnostics,11,flat,0.1,button,0,0.04192441380935541,27,1.0,1
residual_diagnostics,11,flat,0.1,flat,1,0.1373371458869868,28,1.0,1
residual_diagnostics,11,flat,0.2,handle,0,0.022652672647416106,29,1.0,1
residual_diagnostics,11,flat,0.2,slot,0,0.10024680603948899,32,1.0,1
residual_diagnostics,11,flat,0.2,button,0,0.04192441380935541,27,1.0,1
residual_diagnostics,11,flat,0.2,flat,1,0.1373371458869868,28,1.0,1
residual_diagnostics,11,flat,0.35,handle,0,0.022652672647416106,29,1.0,1
residual_diagnostics,11,flat,0.35,slot,0,0.10024680603948899,32,1.0,1
residual_diagnostics,11,flat,0.35,button,0,0.04192441380935541,27,1.0,1
residual_diagnostics,11,flat,0.35,flat,1,0.1373371458869868,28,1.0,1
residual_diagnostics,11,flat,0.55,handle,0,0.022652672647416106,29,1.0,1
residual_diagnostics,11,flat,0.55,slot,0,0.10024680603948899,32,1.0,1
residual_diagnostics,11,flat,0.55,button,0,0.04192441380935541,27,1.0,1
residual_diagnostics,11,flat,0.55,flat,1,0.1373371458869868,28,1.0,1
residual_diagnostics,12,handle,0.0,handle,0,0.12682712813221964,32,,0
residual_diagnostics,12,handle,0.0,slot,0,0.09291816477052894,27,,0
residual_diagnostics,12,handle,0.0,button,0,0.01845611588814,39,,0
residual_diagnostics,12,handle,0.0,flat,0,0.07749244712990938,25,,0
residual_diagnostics,12,handle,0.1,handle,1,0.25182712813221964,32,1.0,1
residual_diagnostics,12,handle,0.1,slot,0,0.09291816477052894,27,1.0,1
residual_diagnostics,12,handle,0.1,button,0,0.01845611588814,39,1.0,1
residual_diagnostics,12,handle,0.1,flat,0,0.07749244712990938,25,1.0,1
residual_diagnostics,12,handle,0.2,handle,1,0.34557712813221964,32,1.0,1
residual_diagnostics,12,handle,0.2,slot,0,0.09291816477052894,27,1.0,1
residual_diagnostics,12,handle,0.2,button,0,0.01845611588814,39,1.0,1
residual_diagnostics,12,handle,0.2,flat,0,0.07749244712990938,25,1.0,1
residual_diagnostics,12,handle,0.35,handle,1,0.40807712813221964,32,1.0,1
residual_diagnostics,12,handle,0.35,slot,0,0.09291816477052894,27,1.0,1
residual_diagnostics,12,handle,0.35,button,0,0.01845611588814,39,1.0,1
residual_diagnostics,12,handle,0.35,flat,0,0.07749244712990938,25,1.0,1
residual_diagnostics,12,handle,0.55,handle,1,0.6580771281322196,32,1.0,1
residual_diagnostics,12,handle,0.55,slot,0,0.09291816477052894,27,1.0,1
residual_diagnostics,12,handle,0.55,button,0,0.01845611588814,39,1.0,1
residual_diagnostics,12,handle,0.55,flat,0,0.07749244712990938,25,1.0,1
residual_diagnostics,12,slot,0.0,handle,0,0.036367316312224784,36,,0
residual_diagnostics,12,slot,0.0,slot,0,0.055229983377619196,33,,0
residual_diagnostics,12,slot,0.0,button,0,0.044082971041190855,41,,0
residual_diagnostics,12,slot,0.0,flat,0,0.04364629328375552,26,,0
residual_diagnostics,12,slot,0.1,handle,0,0.036367316312224784,36,1.0,1
residual_diagnostics,12,slot,0.1,slot,1,0.06598213783450202,33,1.0,1
residual_diagnostics,12,slot,0.1,button,0,0.044082971041190855,41,1.0,1
residual_diagnostics,12,slot,0.1,flat,0,0.04364629328375552,26,1.0,1
residual_diagnostics,12,slot,0.2,handle,0,0.036367316312224784,36,1.0,1
residual_diagnostics,12,slot,0.2,slot,1,0.18719425904662318,33,1.0,1
residual_diagnostics,12,slot,0.2,button,0,0.044082971041190855,41,1.0,1
residual_diagnostics,12,slot,0.2,flat,0,0.04364629328375552,26,1.0,1
residual_diagnostics,12,slot,0.35,handle,0,0.036367316312224784,36,1.0,1
residual_diagnostics,12,slot,0.35,slot,1,0.3387094105617747,33,1.0,1
residual_diagnostics,12,slot,0.35,button,0,0.044082971041190855,41,1.0,1
residual_diagnostics,12,slot,0.35,flat,0,0.04364629328375552,26,1.0,1
residual_diagnostics,12,slot,0.55,handle,0,0.036367316312224784,36,1.0,1
residual_diagnostics,12,slot,0.55,slot,1,0.5811336529860172,33,1.0,1
residual_diagnostics,12,slot,0.55,button,0,0.044082971041190855,41,1.0,1
residual_diagnostics,12,slot,0.55,flat,0,0.04364629328375552,26,1.0,1
residual_diagnostics,12,button,0.0,handle,0,0.03965607550064065,38,,0
residual_diagnostics,12,button,0.0,slot,0,0.06713474528238117,28,,0
residual_diagnostics,12,button,0.0,button,0,0.030261832829808766,30,,0
residual_diagnostics,12,button,0.0,flat,0,0.13499244712990938,32,,0
residual_diagnostics,12,button,0.1,handle,0,0.03965607550064065,38,0.6666666666666666,0
residual_diagnostics,12,button,0.1,slot,0,0.06713474528238117,28,0.6666666666666666,0
residual_diagnostics,12,button,0.1,button,1,0.06973816717019132,30,0.6666666666666666,0
residual_diagnostics,12,button,0.1,flat,0,0.13499244712990938,32,0.6666666666666666,0
residual_diagnostics,12,button,0.2,handle,0,0.03965607550064065,38,1.0,1
residual_diagnostics,12,button,0.2,slot,0,0.06713474528238117,28,1.0,1
residual_diagnostics,12,button,0.2,button,1,0.13640483383685797,30,1.0,1
residual_diagnostics,12,button,0.2,flat,0,0.13499244712990938,32,1.0,1
residual_diagnostics,12,button,0.35,handle,0,0.03965607550064065,38,1.0,1
residual_diagnostics,12,button,0.35,slot,0,0.06713474528238117,28,1.0,1
residual_diagnostics,12,button,0.35,button,1,0.2697381671701913,30,1.0,1
residual_diagnostics,12,button,0.35,flat,0,0.13499244712990938,32,1.0,1
residual_diagnostics,12,button,0.55,handle,0,0.03965607550064065,38,1.0,1
residual_diagnostics,12,button,0.55,slot,0,0.06713474528238117,28,1.0,1
residual_diagnostics,12,button,0.55,button,1,0.4697381671701913,30,1.0,1
residual_diagnostics,12,button,0.55,flat,0,0.13499244712990938,32,1.0,1
residual_diagnostics,12,flat,0.0,handle,0,0.008077128132219613,30,,0
residual_diagnostics,12,flat,0.0,slot,0,0.10731331671095257,32,,0
residual_diagnostics,12,flat,0.0,button,0,0.06359516616314209,25,,0
residual_diagnostics,12,flat,0.0,flat,0,0.07249244712990938,32,,0
residual_diagnostics,12,flat,0.1,handle,0,0.008077128132219613,30,0.6666666666666666,0
residual_diagnostics,12,flat,0.1,slot,0,0.10731331671095257,32,0.6666666666666666,0
residual_diagnostics,12,flat,0.1,button,0,0.06359516616314209,25,0.6666666666666666,0
residual_diagnostics,12,flat,0.1,flat,1,0.10374244712990938,32,0.6666666666666666,0
residual_diagnostics,12,flat,0.2,handle,0,0.008077128132219613,30,1.0,1
residual_diagnostics,12,flat,0.2,slot,0,0.10731331671095257,32,1.0,1
residual_diagnostics,12,flat,0.2,button,0,0.06359516616314209,25,1.0,1
residual_diagnostics,12,flat,0.2,flat,1,0.13499244712990938,32,1.0,1
residual_diagnostics,12,flat,0.35,handle,0,0.008077128132219613,30,1.0,1
residual_diagnostics,12,flat,0.35,slot,0,0.10731331671095257,32,1.0,1
residual_diagnostics,12,flat,0.35,button,0,0.06359516616314209,25,1.0,1
residual_diagnostics,12,flat,0.35,flat,1,0.13499244712990938,32,1.0,1
residual_diagnostics,12,flat,0.55,handle,0,0.008077128132219613,30,1.0,1
residual_diagnostics,12,flat,0.55,slot,0,0.10731331671095257,32,1.0,1
residual_diagnostics,12,flat,0.55,button,0,0.06359516616314209,25,1.0,1
residual_diagnostics,12,flat,0.55,flat,1,0.13499244712990938,32,1.0,1
residual_diagnostics,13,handle,0.0,handle,0,0.011984379298909609,33,,0
residual_diagnostics,13,handle,0.0,slot,0,0.11035361020540346,27,,0
residual_diagnostics,13,handle,0.0,button,0,0.04558050300603145,39,,0
residual_diagnostics,13,handle,0.0,flat,0,0.13774459964224162,31,,0
residual_diagnostics,13,handle,0.1,handle,1,0.13319650051103082,33,0.6666666666666666,0
residual_diagnostics,13,handle,0.1,slot,0,0.11035361020540346,27,0.6666666666666666,0
residual_diagnostics,13,handle,0.1,button,0,0.04558050300603145,39,0.6666666666666666,0
residual_diagnostics,13,handle,0.1,flat,0,0.13774459964224162,31,0.6666666666666666,0
residual_diagnostics,13,handle,0.2,handle,1,0.1634995308140611,33,1.0,1
residual_diagnostics,13,handle,0.2,slot,0,0.11035361020540346,27,1.0,1
residual_diagnostics,13,handle,0.2,button,0,0.04558050300603145,39,1.0,1
residual_diagnostics,13,handle,0.2,flat,0,0.13774459964224162,31,1.0,1
residual_diagnostics,13,handle,0.35,handle,1,0.3150146823292126,33,1.0,1
residual_diagnostics,13,handle,0.35,slot,0,0.11035361020540346,27,1.0,1
residual_diagnostics,13,handle,0.35,button,0,0.04558050300603145,39,1.0,1
residual_diagnostics,13,handle,0.35,flat,0,0.13774459964224162,31,1.0,1
residual_diagnostics,13,handle,0.55,handle,1,0.5271358944504247,33,1.0,1
residual_diagnostics,13,handle,0.55,slot,0,0.11035361020540346,27,1.0,1
